genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AS25fmACSIPFO_111.fna,1707_1,0.050000000000000044,average,ANImf,1707
AS31mySISU_17.fna,1707_1,0.050000000000000044,average,ANImf,1707
AS02xzSISU_40.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS04akNAM_11.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS07pgkLD_203.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS09scLD_124.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS15tlH2ME_163.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS20ysBPTH_6.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS28xzH2AC_68.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS28xzH2AC_71.fna,1708_1,0.050000000000000044,average,ANImf,1708
AS10tlH2TH_49.fna,1709_1,0.050000000000000044,average,ANImf,1709
AS23ysBPME_277.fna,1709_1,0.050000000000000044,average,ANImf,1709
AS01afH2WH_33.fna,1710_0,0.050000000000000044,average,ANImf,1710
AS04akNAM_46.fna,1711_0,0.050000000000000044,average,ANImf,1711
AS09scLD_3.fna,1712_1,0.050000000000000044,average,ANImf,1712
AS10tlH2TH_34.fna,1712_1,0.050000000000000044,average,ANImf,1712
AS09scLD_114.fna,1713_0,0.050000000000000044,average,ANImf,1713
AS10tlH2TH_228.fna,1714_0,0.050000000000000044,average,ANImf,1714
AS27yjCOA_154.fna,1715_0,0.050000000000000044,average,ANImf,1715
AS02xzSISU_87.fna,1716_1,0.050000000000000044,average,ANImf,1716
AS04akNAM_101.fna,1716_1,0.050000000000000044,average,ANImf,1716
AS07pgkLD_152.fna,1716_1,0.050000000000000044,average,ANImf,1716
AS09scLD_83.fna,1716_1,0.050000000000000044,average,ANImf,1716
AS15tlH2ME_84.fna,1716_1,0.050000000000000044,average,ANImf,1716
AS20ysBPTH_105.fna,1716_1,0.050000000000000044,average,ANImf,1716
AS25fmACSIPFO_34.fna,1716_1,0.050000000000000044,average,ANImf,1716
AS06rmzACSIP_310.fna,1716_2,0.050000000000000044,average,ANImf,1716
AS08sgBPME_114.fna,1716_2,0.050000000000000044,average,ANImf,1716
AS21ysBPME_323.fna,1716_2,0.050000000000000044,average,ANImf,1716
AS22ysBPME_187.fna,1716_2,0.050000000000000044,average,ANImf,1716
AS05jafATM_23.fna,1717_0,0.050000000000000044,average,ANImf,1717
AS23ysBPME_176.fna,1718_0,0.050000000000000044,average,ANImf,1718
AS07pgkLD_106.fna,1719_1,0.050000000000000044,average,ANImf,1719
AS09scLD_81.fna,1719_1,0.050000000000000044,average,ANImf,1719
AS08sgBPME_268.fna,1720_1,0.050000000000000044,average,ANImf,1720
AS21ysBPME_346.fna,1720_1,0.050000000000000044,average,ANImf,1720
AS22ysBPME_55.fna,1720_1,0.050000000000000044,average,ANImf,1720
AS23ysBPME_161.fna,1720_1,0.050000000000000044,average,ANImf,1720
AS09scLD_219.fna,1720_2,0.050000000000000044,average,ANImf,1720
AS20ysBPTH_5.fna,1720_2,0.050000000000000044,average,ANImf,1720
AS08sgBPME_263.fna,1721_1,0.050000000000000044,average,ANImf,1721
AS09scLD_408.fna,1721_1,0.050000000000000044,average,ANImf,1721
AS20ysBPTH_169.fna,1721_1,0.050000000000000044,average,ANImf,1721
AS23ysBPME_312.fna,1721_1,0.050000000000000044,average,ANImf,1721
AS04akNAM_59.fna,1722_0,0.050000000000000044,average,ANImf,1722
AS27yjCOA_185.fna,1723_0,0.050000000000000044,average,ANImf,1723
AS21ysBPME_240.fna,1724_1,0.050000000000000044,average,ANImf,1724
AS22ysBPME_238.fna,1724_1,0.050000000000000044,average,ANImf,1724
AS15tlH2ME_213.fna,1725_0,0.050000000000000044,average,ANImf,1725
DTU-pt_108.fna,1726_0,0.050000000000000044,average,ANImf,1726
AS09scLD_39.fna,1727_1,0.050000000000000044,average,ANImf,1727
DTU-pt_176.fna,1727_1,0.050000000000000044,average,ANImf,1727
DTU-pt_078.fna,1728_0,0.050000000000000044,average,ANImf,1728
AS28xzH2AC_146.fna,1729_0,0.050000000000000044,average,ANImf,1729
DTU-pt_158.fna,1730_0,0.050000000000000044,average,ANImf,1730
AS29adLBPA_170.fna,1731_0,0.050000000000000044,average,ANImf,1731
AS09scLD_255.fna,1732_1,0.050000000000000044,average,ANImf,1732
AS23ysBPME_84.fna,1732_1,0.050000000000000044,average,ANImf,1732
AS31mySISU_71.fna,1732_1,0.050000000000000044,average,ANImf,1732
DTU-UNIPD969.fna,1732_1,0.050000000000000044,average,ANImf,1732
DTU-pt_071.fna,1732_1,0.050000000000000044,average,ANImf,1732
AS05jafATM_52.fna,1733_0,0.050000000000000044,average,ANImf,1733
DTU-UNIPD918.fna,1734_1,0.050000000000000044,average,ANImf,1734
DTU-pt_151.fna,1734_1,0.050000000000000044,average,ANImf,1734
AS31mySISU_32.fna,1735_1,0.050000000000000044,average,ANImf,1735
DTU-UNIPD958.fna,1735_1,0.050000000000000044,average,ANImf,1735
AS09scLD_371.fna,1736_0,0.050000000000000044,average,ANImf,1736
AS06rmzACSIP_399.fna,1737_0,0.050000000000000044,average,ANImf,1737
AS07pgkLD_104.fna,1738_0,0.050000000000000044,average,ANImf,1738
AS09scLD_82.fna,1739_1,0.050000000000000044,average,ANImf,1739
AS21ysBPME_245.fna,1739_1,0.050000000000000044,average,ANImf,1739
AS25fmACSIPFO_78.fna,1739_1,0.050000000000000044,average,ANImf,1739
AS05jafATM_4.fna,1740_0,0.050000000000000044,average,ANImf,1740
AS09scLD_356.fna,1741_0,0.050000000000000044,average,ANImf,1741
AS29adLBPA_135.fna,1742_0,0.050000000000000044,average,ANImf,1742
AS04akNAM_112.fna,1743_0,0.050000000000000044,average,ANImf,1743
AS27yjCOA_214.fna,1744_0,0.050000000000000044,average,ANImf,1744
AS02xzSISU_10.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS09scLD_160.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS15tlH2ME_218.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS20ysBPTH_141.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS25fmACSIPFO_38.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS31mySISU_131.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS4GglBPBL_35.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS4IglBPLE_20.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS4JglBPFI_11.fna,1745_1,0.050000000000000044,average,ANImf,1745
AS01afH2WH_45.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS02xzSISU_36.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS08sgBPME_10.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS09scLD_92.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS15tlH2ME_126.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS20ysBPTH_145.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS25fmACSIPFO_93.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS26fmACSIPLY_21.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS31mySISU_104.fna,1745_2,0.050000000000000044,average,ANImf,1745
DTU-UNIPD947.fna,1745_2,0.050000000000000044,average,ANImf,1745
DTU-pt_139.fna,1745_2,0.050000000000000044,average,ANImf,1745
AS04akNAM_129.fna,1745_3,0.050000000000000044,average,ANImf,1745
AS28xzH2AC_153.fna,1745_3,0.050000000000000044,average,ANImf,1745
AS28xzH2AC_44.fna,1745_3,0.050000000000000044,average,ANImf,1745
DTU-UNIPD970.fna,1745_3,0.050000000000000044,average,ANImf,1745
AS04akNAM_115.fna,1745_4,0.050000000000000044,average,ANImf,1745
AS07pgkLD_61.fna,1746_1,0.050000000000000044,average,ANImf,1746
AS4DglBPLU_7.fna,1746_1,0.050000000000000044,average,ANImf,1746
AS01afH2WH_55.fna,1747_1,0.050000000000000044,average,ANImf,1747
AS20ysBPTH_124.fna,1747_1,0.050000000000000044,average,ANImf,1747
AS25fmACSIPFO_11.fna,1747_1,0.050000000000000044,average,ANImf,1747
AS10tlH2TH_349.fna,1748_0,0.050000000000000044,average,ANImf,1748
AS4LglBPNY_28.fna,1749_0,0.050000000000000044,average,ANImf,1749
AS09scLD_355.fna,1750_1,0.050000000000000044,average,ANImf,1750
AS15tlH2ME_190.fna,1750_1,0.050000000000000044,average,ANImf,1750
AS09scLD_65.fna,1751_1,0.050000000000000044,average,ANImf,1751
AS20ysBPTH_33.fna,1751_1,0.050000000000000044,average,ANImf,1751
AS08sgBPME_165.fna,1752_0,0.050000000000000044,average,ANImf,1752
AS09scLD_146.fna,1753_1,0.050000000000000044,average,ANImf,1753
AS20ysBPTH_186.fna,1753_1,0.050000000000000044,average,ANImf,1753
AS08sgBPME_310.fna,1754_1,0.050000000000000044,average,ANImf,1754
AS20ysBPTH_46.fna,1754_1,0.050000000000000044,average,ANImf,1754
AS22ysBPME_146.fna,1754_1,0.050000000000000044,average,ANImf,1754
AS23ysBPME_351.fna,1754_1,0.050000000000000044,average,ANImf,1754
AS08sgBPME_220.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS09scLD_170.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS10tlH2TH_59.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS15tlH2ME_128.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS20ysBPTH_42.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS22ysBPME_29.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS23ysBPME_362.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS25fmACSIPFO_83.fna,1755_1,0.050000000000000044,average,ANImf,1755
AS08sgBPME_179.fna,1756_1,0.050000000000000044,average,ANImf,1756
AS21ysBPME_335.fna,1756_1,0.050000000000000044,average,ANImf,1756
AS22ysBPME_105.fna,1756_1,0.050000000000000044,average,ANImf,1756
AS09scLD_5.fna,1757_1,0.050000000000000044,average,ANImf,1757
AS15tlH2ME_202.fna,1757_1,0.050000000000000044,average,ANImf,1757
AS20ysBPTH_65.fna,1757_1,0.050000000000000044,average,ANImf,1757
AS06rmzACSIP_226.fna,1758_1,0.050000000000000044,average,ANImf,1758
AS10tlH2TH_151.fna,1758_1,0.050000000000000044,average,ANImf,1758
AS08sgBPME_293.fna,1759_1,0.050000000000000044,average,ANImf,1759
AS21ysBPME_190.fna,1759_1,0.050000000000000044,average,ANImf,1759
AS22ysBPME_229.fna,1759_1,0.050000000000000044,average,ANImf,1759
AS04akNAM_37.fna,1760_1,0.050000000000000044,average,ANImf,1760
AS07pgkLD_170.fna,1760_1,0.050000000000000044,average,ANImf,1760
AS09scLD_357.fna,1760_1,0.050000000000000044,average,ANImf,1760
AS28xzH2AC_126.fna,1760_1,0.050000000000000044,average,ANImf,1760
AS28xzH2AC_69.fna,1760_1,0.050000000000000044,average,ANImf,1760
AS24abBPME_53.fna,1761_0,0.050000000000000044,average,ANImf,1761
AS29adLBPA_17.fna,1762_0,0.050000000000000044,average,ANImf,1762
AS04akNAM_10.fna,1763_1,0.050000000000000044,average,ANImf,1763
AS07pgkLD_178.fna,1763_1,0.050000000000000044,average,ANImf,1763
AS10tlH2TH_60.fna,1763_2,0.050000000000000044,average,ANImf,1763
AS21ysBPME_226.fna,1764_0,0.050000000000000044,average,ANImf,1764
AS07pgkLD_107.fna,1765_0,0.050000000000000044,average,ANImf,1765
AS29adLBPA_206.fna,1766_0,0.050000000000000044,average,ANImf,1766
AS06rmzACSIP_301.fna,1767_0,0.050000000000000044,average,ANImf,1767
AS10tlH2TH_263.fna,1768_0,0.050000000000000044,average,ANImf,1768
AS07pgkLD_52.fna,1769_0,0.050000000000000044,average,ANImf,1769
AS08sgBPME_345.fna,1770_1,0.050000000000000044,average,ANImf,1770
AS10tlH2TH_258.fna,1770_1,0.050000000000000044,average,ANImf,1770
AS21ysBPME_207.fna,1770_1,0.050000000000000044,average,ANImf,1770
AS22ysBPME_5.fna,1770_1,0.050000000000000044,average,ANImf,1770
AS23ysBPME_48.fna,1770_1,0.050000000000000044,average,ANImf,1770
AS24abBPME_47.fna,1770_1,0.050000000000000044,average,ANImf,1770
AS06rmzACSIP_176.fna,1771_0,0.050000000000000044,average,ANImf,1771
AS06rmzACSIP_212.fna,1772_0,0.050000000000000044,average,ANImf,1772
AS08sgBPME_335.fna,1773_0,0.050000000000000044,average,ANImf,1773
AS27yjCOA_142.fna,1774_0,0.050000000000000044,average,ANImf,1774
AS29adLBPA_181.fna,1775_0,0.050000000000000044,average,ANImf,1775
AS08sgBPME_261.fna,1776_0,0.050000000000000044,average,ANImf,1776
AS29adLBPA_162.fna,1777_0,0.050000000000000044,average,ANImf,1777
AS08sgBPME_67.fna,1778_1,0.050000000000000044,average,ANImf,1778
AS10tlH2TH_284.fna,1778_1,0.050000000000000044,average,ANImf,1778
AS21ysBPME_128.fna,1778_1,0.050000000000000044,average,ANImf,1778
AS09scLD_304.fna,1779_1,0.050000000000000044,average,ANImf,1779
AS15tlH2ME_154.fna,1779_1,0.050000000000000044,average,ANImf,1779
AS06rmzACSIP_466.fna,1780_1,0.050000000000000044,average,ANImf,1780
AS21ysBPME_248.fna,1780_1,0.050000000000000044,average,ANImf,1780
AS29adLBPA_49.fna,1781_0,0.050000000000000044,average,ANImf,1781
AS10tlH2TH_51.fna,1782_0,0.050000000000000044,average,ANImf,1782
AS22ysBPME_291.fna,1783_0,0.050000000000000044,average,ANImf,1783
AS06rmzACSIP_426.fna,1784_0,0.050000000000000044,average,ANImf,1784
AS29adLBPA_46.fna,1785_0,0.050000000000000044,average,ANImf,1785
AS28xzH2AC_111.fna,1786_1,0.050000000000000044,average,ANImf,1786
AS28xzH2AC_84.fna,1786_1,0.050000000000000044,average,ANImf,1786
AS08sgBPME_330.fna,1787_1,0.050000000000000044,average,ANImf,1787
AS09scLD_208.fna,1787_1,0.050000000000000044,average,ANImf,1787
AS20ysBPTH_38.fna,1787_1,0.050000000000000044,average,ANImf,1787
AS04akNAM_111.fna,1788_1,0.050000000000000044,average,ANImf,1788
AS28xzH2AC_106.fna,1788_1,0.050000000000000044,average,ANImf,1788
AS28xzH2AC_52.fna,1788_1,0.050000000000000044,average,ANImf,1788
AS28xzH2AC_6.fna,1788_1,0.050000000000000044,average,ANImf,1788
AS07pgkLD_231.fna,1789_1,0.050000000000000044,average,ANImf,1789
AS09scLD_254.fna,1789_1,0.050000000000000044,average,ANImf,1789
AS15tlH2ME_12.fna,1789_1,0.050000000000000044,average,ANImf,1789
AS20ysBPTH_111.fna,1789_1,0.050000000000000044,average,ANImf,1789
AS25fmACSIPFO_110.fna,1789_1,0.050000000000000044,average,ANImf,1789
AS31mySISU_92.fna,1789_1,0.050000000000000044,average,ANImf,1789
AS20ysBPTH_8.fna,1790_0,0.050000000000000044,average,ANImf,1790
AS06rmzACSIP_332.fna,1791_1,0.050000000000000044,average,ANImf,1791
AS08sgBPME_236.fna,1791_1,0.050000000000000044,average,ANImf,1791
AS10tlH2TH_211.fna,1791_1,0.050000000000000044,average,ANImf,1791
AS21ysBPME_76.fna,1791_1,0.050000000000000044,average,ANImf,1791
AS22ysBPME_121.fna,1791_1,0.050000000000000044,average,ANImf,1791
AS23ysBPME_325.fna,1791_1,0.050000000000000044,average,ANImf,1791
AS24abBPME_84.fna,1791_1,0.050000000000000044,average,ANImf,1791
AS09scLD_399.fna,1792_1,0.050000000000000044,average,ANImf,1792
AS15tlH2ME_92.fna,1792_1,0.050000000000000044,average,ANImf,1792
AS20ysBPTH_68.fna,1792_1,0.050000000000000044,average,ANImf,1792
AS25fmACSIPFO_92.fna,1792_1,0.050000000000000044,average,ANImf,1792
AS02xzSISU_46.fna,1793_0,0.050000000000000044,average,ANImf,1793
AS06rmzACSIP_464.fna,1794_1,0.050000000000000044,average,ANImf,1794
AS10tlH2TH_247.fna,1794_1,0.050000000000000044,average,ANImf,1794
AS10tlH2TH_408.fna,1795_0,0.050000000000000044,average,ANImf,1795
AS08sgBPME_92.fna,1796_1,0.050000000000000044,average,ANImf,1796
AS21ysBPME_12.fna,1796_1,0.050000000000000044,average,ANImf,1796
AS22ysBPME_258.fna,1796_1,0.050000000000000044,average,ANImf,1796
AS24abBPME_50.fna,1796_1,0.050000000000000044,average,ANImf,1796
AS09scLD_154.fna,1797_1,0.050000000000000044,average,ANImf,1797
AS10tlH2TH_327.fna,1797_1,0.050000000000000044,average,ANImf,1797
AS15tlH2ME_105.fna,1797_1,0.050000000000000044,average,ANImf,1797
AS08sgBPME_197.fna,1797_2,0.050000000000000044,average,ANImf,1797
AS04akNAM_119.fna,1798_1,0.050000000000000044,average,ANImf,1798
AS28xzH2AC_137.fna,1798_1,0.050000000000000044,average,ANImf,1798
AS28xzH2AC_47.fna,1798_1,0.050000000000000044,average,ANImf,1798
AS07pgkLD_38.fna,1799_1,0.050000000000000044,average,ANImf,1799
AS08sgBPME_386.fna,1799_1,0.050000000000000044,average,ANImf,1799
AS09scLD_372.fna,1799_1,0.050000000000000044,average,ANImf,1799
AS15tlH2ME_217.fna,1799_1,0.050000000000000044,average,ANImf,1799
AS20ysBPTH_123.fna,1799_1,0.050000000000000044,average,ANImf,1799
AS25fmACSIPFO_20.fna,1799_1,0.050000000000000044,average,ANImf,1799
DTU-pt_147.fna,1799_1,0.050000000000000044,average,ANImf,1799
AS06rmzACSIP_230.fna,1800_0,0.050000000000000044,average,ANImf,1800
AS21ysBPME_255.fna,1801_0,0.050000000000000044,average,ANImf,1801
AS21ysBPME_273.fna,1802_0,0.050000000000000044,average,ANImf,1802
AS08sgBPME_357.fna,1803_1,0.050000000000000044,average,ANImf,1803
AS21ysBPME_230.fna,1803_1,0.050000000000000044,average,ANImf,1803
AS22ysBPME_277.fna,1803_1,0.050000000000000044,average,ANImf,1803
AS23ysBPME_156.fna,1803_1,0.050000000000000044,average,ANImf,1803
AS24abBPME_110.fna,1803_1,0.050000000000000044,average,ANImf,1803
AS08sgBPME_207.fna,1804_0,0.050000000000000044,average,ANImf,1804
AS22ysBPME_155.fna,1805_0,0.050000000000000044,average,ANImf,1805
AS08sgBPME_56.fna,1806_1,0.050000000000000044,average,ANImf,1806
AS22ysBPME_115.fna,1806_1,0.050000000000000044,average,ANImf,1806
AS25fmACSIPFO_85.fna,1806_1,0.050000000000000044,average,ANImf,1806
AS09scLD_74.fna,1807_0,0.050000000000000044,average,ANImf,1807
AS21ysBPME_15.fna,1808_1,0.050000000000000044,average,ANImf,1808
AS22ysBPME_279.fna,1808_1,0.050000000000000044,average,ANImf,1808
AS07pgkLD_173.fna,1809_1,0.050000000000000044,average,ANImf,1809
AS10tlH2TH_372.fna,1809_1,0.050000000000000044,average,ANImf,1809
AS15tlH2ME_201.fna,1809_1,0.050000000000000044,average,ANImf,1809
AS08sgBPME_280.fna,1810_0,0.050000000000000044,average,ANImf,1810
AS07pgkLD_198.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS09scLD_19.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS13imBPTH_20.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS15tlH2ME_219.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS20ysBPTH_22.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS25fmACSIPFO_59.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS31mySISU_123.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS4GglBPBL_10.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS4IglBPLE_41.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS4JglBPFI_17.fna,1811_1,0.050000000000000044,average,ANImf,1811
DTU-UNIPD956.fna,1811_1,0.050000000000000044,average,ANImf,1811
DTU-pt_033.fna,1811_1,0.050000000000000044,average,ANImf,1811
AS08sgBPME_49.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS09scLD_117.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS10tlH2TH_363.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS15tlH2ME_169.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS20ysBPTH_171.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS21ysBPME_140.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS22ysBPME_243.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS23ysBPME_190.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS24abBPME_62.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS25fmACSIPFO_81.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS26fmACSIPLY_57.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS31mySISU_121.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS4FglBPSI_17.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS4GglBPBL_12.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS4IglBPLE_5.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS4JglBPFI_15.fna,1812_1,0.050000000000000044,average,ANImf,1812
AS09scLD_421.fna,1813_1,0.050000000000000044,average,ANImf,1813
AS21ysBPME_142.fna,1813_1,0.050000000000000044,average,ANImf,1813
AS22ysBPME_286.fna,1813_1,0.050000000000000044,average,ANImf,1813
AS25fmACSIPFO_35.fna,1813_1,0.050000000000000044,average,ANImf,1813
AS22ysBPME_234.fna,1814_0,0.050000000000000044,average,ANImf,1814
AS02xzSISU_59.fna,1815_1,0.050000000000000044,average,ANImf,1815
AS04akNAM_83.fna,1815_1,0.050000000000000044,average,ANImf,1815
AS28xzH2AC_124.fna,1815_1,0.050000000000000044,average,ANImf,1815
AS28xzH2AC_94.fna,1815_1,0.050000000000000044,average,ANImf,1815
AS06rmzACSIP_10.fna,1816_0,0.050000000000000044,average,ANImf,1816
AS09scLD_107.fna,1817_0,0.050000000000000044,average,ANImf,1817
AS08sgBPME_86.fna,1818_1,0.050000000000000044,average,ANImf,1818
AS22ysBPME_330.fna,1818_1,0.050000000000000044,average,ANImf,1818
AS08sgBPME_144.fna,1819_0,0.050000000000000044,average,ANImf,1819
AS31mySISU_87.fna,1820_0,0.050000000000000044,average,ANImf,1820
AS09scLD_207.fna,1821_1,0.050000000000000044,average,ANImf,1821
AS10tlH2TH_193.fna,1821_1,0.050000000000000044,average,ANImf,1821
AS15tlH2ME_110.fna,1821_1,0.050000000000000044,average,ANImf,1821
AS06rmzACSIP_356.fna,1822_0,0.050000000000000044,average,ANImf,1822
AS07pgkLD_232.fna,1823_0,0.050000000000000044,average,ANImf,1823
AS29adLBPA_114.fna,1824_0,0.050000000000000044,average,ANImf,1824
AS29adLBPA_86.fna,1825_0,0.050000000000000044,average,ANImf,1825
AS08sgBPME_121.fna,1826_1,0.050000000000000044,average,ANImf,1826
AS22ysBPME_133.fna,1826_1,0.050000000000000044,average,ANImf,1826
AS07pgkLD_191.fna,1827_1,0.050000000000000044,average,ANImf,1827
AS09scLD_105.fna,1827_1,0.050000000000000044,average,ANImf,1827
AS15tlH2ME_67.fna,1827_1,0.050000000000000044,average,ANImf,1827
AS20ysBPTH_189.fna,1827_1,0.050000000000000044,average,ANImf,1827
AS25fmACSIPFO_72.fna,1827_1,0.050000000000000044,average,ANImf,1827
AS26fmACSIPLY_23.fna,1827_1,0.050000000000000044,average,ANImf,1827
AS4JglBPFI_8.fna,1827_1,0.050000000000000044,average,ANImf,1827
AS02xzSISU_52.fna,1828_0,0.050000000000000044,average,ANImf,1828
AS09scLD_236.fna,1829_0,0.050000000000000044,average,ANImf,1829
AS08sgBPME_306.fna,1830_1,0.050000000000000044,average,ANImf,1830
AS21ysBPME_50.fna,1830_1,0.050000000000000044,average,ANImf,1830
AS22ysBPME_58.fna,1830_1,0.050000000000000044,average,ANImf,1830
AS06rmzACSIP_157.fna,1831_0,0.050000000000000044,average,ANImf,1831
AS10tlH2TH_102.fna,1832_0,0.050000000000000044,average,ANImf,1832
AS02xzSISU_79.fna,1833_0,0.050000000000000044,average,ANImf,1833
AS08sgBPME_412.fna,1834_0,0.050000000000000044,average,ANImf,1834
AS07pgkLD_34.fna,1835_1,0.050000000000000044,average,ANImf,1835
AS20ysBPTH_144.fna,1835_1,0.050000000000000044,average,ANImf,1835
AS31mySISU_51.fna,1836_0,0.050000000000000044,average,ANImf,1836
AS23ysBPME_158.fna,1837_0,0.050000000000000044,average,ANImf,1837
AS07pgkLD_222.fna,1838_1,0.050000000000000044,average,ANImf,1838
AS10tlH2TH_132.fna,1838_1,0.050000000000000044,average,ANImf,1838
